Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
JP,Ulsan,伊万里市大坪町２８６３－１,"33.271389, 129.888611",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,伊丹市千僧１丁目１番地,"34.784167, 135.400278",NO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,伊丹市千僧１丁目１番地,"34.784167, 135.400278",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,佐世保市福石町２０１－３,"33.156667, 129.733889",NO,japan-soramame,ppm,0.004,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,佐久市跡部６５－１,"36.225278, 138.473056",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,倉敷市児島小川１－１－１７,"34.466111, 133.812222",NO2,japan-soramame,ppm,0.003,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,倉敷市西田２０１－１,"34.590278, 133.81",NO,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
IL,Rehovot,תחנה:שיכון בבלי,"32.10162000000002, 34.79549999999998",O3,Israel,ppm,0.0138,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,"תחנה:מודיעין חח""י","32.78943, 35.00168",SO2,Israel,ppm,0.0022,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:נ.שאנן,"32.78685, 35.02026",NO2,Israel,ppm,0.0053,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:כפר סבא,"32.177124, 34.935725",O3,Israel,ppm,0.002,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:חדרה,"32.08386000000001, 34.78191",O3,Israel,ppm,0.0148,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:בני דרום,"32.791929, 35.02111",CO,Israel,ppm,0.0,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:חוגים,"32.43385, 34.938359999999996",CO,Israel,ppm,0.5,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:פארק הכרמל,"32.73827, 35.03613",NO2,Israel,ppm,0.027,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:כביש 1 מוצא,"31.750159999999997, 34.99278",NO2,Israel,ppm,0.0214,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:יד אבנר,"32.386230000000005, 35.03309000000001",O3,Israel,ppm,0.0139,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:כביש 1,"32.583126, 34.969768",NO2,Israel,ppm,0.0115,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:גבעת המורה,"32.85182, 35.07873",SO2,Israel,ppm,0.0003,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ק.אתא,"32.81148, 35.1123",SO2,Israel,ppm,0.0005,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:שכון ל,"31.889426, 34.915092",SO2,Israel,ppm,0.0001,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:תחנה מרכזית תל אביב,"32.05602, 34.77903",CO,Israel,ppm,0.5,2019-04-03T02:30:00+05:30,Israel
US,Fort Collins-Loveland,Fort Collins - CSU -,"40.5764, -105.0794",O3,AirNow,ppm,0.029,2023-05-30T19:30:00+05:30,United States
US,Colorado Springs,Colorado Springs - H,"38.830895, -104.839243",CO,AirNow,ppm,0.2,2023-05-30T19:30:00+05:30,United States
US,JEFFERSON,Evergreen,"39.620408, -105.33872",O3,AirNow,ppm,0.039,2023-05-30T19:30:00+05:30,United States
US,Tampa-St. Petersburg-Clearwater,John A. Chesnut Sr.,"28.0903, -82.7008",O3,AirNow,ppm,0.006,2023-05-30T16:30:00+05:30,United States
US,Lakeland,Sikes Elementary Sch,"27.94, -82.0003",SO2,AirNow,ppm,0.0004,2023-05-30T16:30:00+05:30,United States
US,Orlando-Kissimmee,Skyview,"28.453167, -81.397139",O3,AirNow,ppm,0.01,2023-05-30T16:30:00+05:30,United States
US,CHRISTIAN,Hopkinsville,"36.911667, -87.323608",O3,AirNow,ppm,0.017,2023-05-30T12:30:00+05:30,United States
US,Bishop,NCORE - Bishop,"37.360701, -118.330835",SO2,AirNow,ppm,0.0002,2023-05-28T15:30:00+05:30,United States
US,El Paso,Ojo De Agua C1021,"31.862441, -106.547562",O3,AirNow,ppm,0.063,2023-05-25T23:30:00+05:30,United States
US,NORTH SLOPE,BLM-Kaktovik,"70.1319, -143.6239",NO2,AirNow,ppm,0.0,2023-05-22T22:30:00+05:30,United States
US,CLAY,Vermillion,"42.789453, -96.903867",O3,AirNow,ppm,0.0,2023-04-10T22:30:00+05:30,United States
US,Laramie,Laramie I-80 Mobile,"41.324166, -105.614888",SO2,AirNow,ppm,0.001,2023-01-24T19:30:00+05:30,United States
US,Sacramento--Arden-Arcade--Roseville,Echo Summit (seasona,"38.81161, -120.03308",O3,AirNow,ppm,0.022,2022-11-04T21:30:00+05:30,United States
US,New York-Northern New Jersey-Long Island,Newark Firehouse,"40.720989, -74.192894",NO2,AirNow,ppm,0.017,2022-09-26T15:30:00+05:30,United States
US,KERN,Bakersfield-Westwind,"35.377, -119.044028",NO2,AirNow,ppm,0.025,2022-06-21T02:30:00+05:30,United States
US,Sacramento--Arden-Arcade--Roseville,Placerville,"38.72528, -120.82192",O3,AirNow,ppm,0.049,2022-06-07T22:30:00+05:30,United States
US,Tuscaloosa,Duncanville Middle S,"33.095379, -87.481507",O3,AirNow,ppm,0.015,2022-05-25T19:30:00+05:30,United States
US,HAMILTON,White Springs Plant,"30.426029, 82.795356",SO2,AirNow,ppm,0.001,2022-05-19T01:30:00+05:30,United States
US,El Paso,El Paso UTEP C12,"31.768056, -106.501111",O3,AirNow,ppm,0.002,2021-11-12T16:30:00+05:30,United States
US,Rock Springs,Seedskadee,"41.905004, -109.849956",NO2,AirNow,ppm,0.002,2021-03-31T22:30:00+05:30,United States
US,Austin-Round Rock,Hutto C6602,"30.545964, -97.542006",O3,AirNow,ppm,0.012,2020-11-16T19:30:00+05:30,United States
US,Omaha-Council Bluffs,24th & O,"41.208083, -95.947439",O3,AirNow,ppm,0.017,2020-11-02T20:30:00+05:30,United States
US,Augusta-Waterville,Gardiner,"44.230621, -69.785004",SO2,AirNow,ppm,0.0,2020-01-06T22:30:00+05:30,United States
US,WAYNE,LIVONIA NEAR ROAD,"42.421494, -83.425168",NO2,AirNow,ppm,0.004,2019-06-25T09:30:00+05:30,United States
US,New Haven-Milford,New Haven - Criscuol,"41.3011, -72.9028",CO,AirNow,ppm,0.26,2019-06-19T16:30:00+05:30,United States
US,Santa Barbara-Santa Maria,Santa Barbara,"34.4278, -119.6903",NO2,AirNow,ppm,0.007,2017-06-19T21:30:00+05:30,United States
US,Visalia-Porterville,Visalia - N. Church,"36.3322, -119.2903",O3,AirNow,ppm,0.009,2019-04-19T18:30:00+05:30,United States
US,COLUSA,Colusa - Sunrise Blv,"39.2031, -122.0169",O3,AirNow,ppm,0.03,2019-04-18T22:30:00+05:30,United States
US,Lansing-East Lansing,LANSING,"42.737499, -84.536102",O3,AirNow,ppm,0.033,2018-04-11T18:30:00+05:30,United States
US,DUVAL,SPG,"30.309197, -81.652588",CO,AirNow,ppm,0.4,2018-03-30T16:30:00+05:30,United States
US,BALTIMORE,Hart Miller Island,"39.2572, -76.3446",O3,AirNow,ppm,0.004,2018-02-16T18:30:00+05:30,United States
US,Cleveland,CLEVELAND,"33.7556, -90.7275",O3,AirNow,ppm,0.001,2017-11-01T16:30:00+05:30,United States
US,Riverside-San Bernardino-Ontario,Joshua Tree NP - Cot,"33.74127, -115.82041",O3,AirNow,ppm,0.046,2017-10-19T05:30:00+05:30,United States
US,Portland-Vancouver-Beaverton,Sherwood - Lasich Ln,"45.402446, -122.854437",O3,AirNow,ppm,0.019,2017-10-04T09:30:00+05:30,United States
US,Los Angeles-Long Beach-Santa Ana,Costa Mesa - Mesa Ve,"33.674543, -117.925587",O3,AirNow,ppm,0.049,2017-07-01T23:30:00+05:30,United States
US,Des Moines,Lake Ahquabi,"41.2853, -93.5839",O3,AirNow,ppm,0.024,2017-06-14T16:30:00+05:30,United States
US,Houston,Clinton C403/C304/AH113,"29.7337263, -95.2575931",NO2,Texas,ppm,0.0052,2016-03-07T00:30:00+05:30,United States
US,Houston,La Porte Sylvan Beach C556,"29.6552778, -95.0097222",O3,Texas,ppm,0.052,2016-03-07T00:30:00+05:30,United States
US,Houston,Atascocita C560,"29.961944, -95.235",O3,Texas,ppm,0.051,2016-03-07T00:30:00+05:30,United States
US,Houston,Houston Southwest Freeway C1066,"29.7216, -95.49265",NO2,Texas,ppm,-0.0019,2016-03-06T23:30:00+05:30,United States
ZA,Fezile Dabi,AJ Jacobs,"-26.822775, 27.826179",CO,South Africa,ppm,0.176,2023-05-31T04:30:00+05:30,South Africa
ZA,City of Johannesburg,Diepsloot,"-25.921853, 28.018873",O3,South Africa,ppm,0.022485,2023-05-31T04:30:00+05:30,South Africa
ZA,Buffalo City Metro,Gompo,"-33.014944, 27.849248",NOX,South Africa,ppm,0.009759,2023-05-31T04:30:00+05:30,South Africa
ZA,Gert Sibande,Embalenhle,"-26.551427, 29.112381",SO2,South Africa,ppm,0.006962,2023-05-31T04:30:00+05:30,South Africa
ZA,Nkangala,Delmas MP,"-26.140316, 28.697015",CO,South Africa,ppm,0.72,2023-05-31T04:30:00+05:30,South Africa
ZA,City of Johannesburg,Orange Farm,"-26.479639, 27.867111",O3,South Africa,ppm,0.021323,2023-05-31T04:30:00+05:30,South Africa
ZA,uMgungundlovu,Pietermaritzburg - CBD,"-29.602056, 30.380611",SO2,South Africa,ppm,0.0,2023-05-31T04:30:00+05:30,South Africa
ZA,City of Cape Town,Goodwood-NAQI,"-33.9025, 18.565194",NO2,South Africa,ppm,0.018926,2023-05-31T04:30:00+05:30,South Africa
ZA,Cape Winelands,Paarl,"-33.695278, 18.989444",SO2,South Africa,ppm,0.032119,2023-05-31T04:30:00+05:30,South Africa
ZA,City of Cape Town,Somerset West,"-34.077355, 18.8318",NOX,South Africa,ppm,0.013,2023-05-31T04:30:00+05:30,South Africa
ZA,Gert Sibande,Ermelo-NAQI,"-26.493348, 29.968054",O3,South Africa,ppm,0.018895,2023-05-31T02:30:00+05:30,South Africa
ZA,Sedibeng,Sharpeville,"-26.689794, 27.86778",CO,South Africa,ppm,0.237,2023-05-30T21:30:00+05:30,South Africa
ZA,West Coast,Saldanha IDZ,"-32.98312, 17.98497",NO2,South Africa,ppm,0.000933,2022-09-01T11:30:00+05:30,South Africa
ZA,Nkangala,eMalahleni -MP Province,"-25.92225, 29.24163",NOX,South Africa,ppm,0.001507,2023-05-31T01:30:00+05:30,South Africa
ZA,City of Johannesburg,Diepkloof-NAQI,"-26.250733, 27.9564167",SO2,South Africa,ppm,0.001819,2023-05-31T01:30:00+05:30,South Africa
ZA,City of Johannesburg,Diepkloof-NAQI,"-26.250733, 27.9564167",NO,South Africa,ppm,0.004888,2023-05-31T01:30:00+05:30,South Africa
ZA,City of Cape Town,Bothasig,"-33.858139, 18.541028",NO2,South Africa,ppm,0.006976,2023-05-30T23:30:00+05:30,South Africa
ZA,Nkangala,eMalahleni - SAWS,"-25.877861, 29.186472",CO,South Africa,ppm,1.206,2023-05-30T22:30:00+05:30,South Africa
ZA,Gert Sibande,Lebohang,"-26.381111, 28.918333",NO2,South Africa,ppm,0.011294,2023-05-30T21:30:00+05:30,South Africa
ZA,Ngaka Modiri Molema,Lichtenburg,"-26.178767, 26.143496",O3,South Africa,ppm,0.005832,2023-02-07T02:30:00+05:30,South Africa
ZA,Gert Sibande,Balfour,"-26.662851, 28.584703",O3,South Africa,ppm,0.070735,2023-05-30T18:30:00+05:30,South Africa
ZA,Mopani,Phalaborwa-NAQI,"-23.931992, 31.139652",CO,South Africa,ppm,0.3,2022-11-14T13:30:00+05:30,South Africa
ZA,Gert Sibande,Majuba,"-27.112752, 29.800233",O3,South Africa,ppm,0.031746,2023-05-30T02:30:00+05:30,South Africa
ZA,Nkangala,Kwazamokuhle,"-26.138269, 29.7389005",NO2,South Africa,ppm,0.000944,2023-05-30T02:30:00+05:30,South Africa
ZA,Nkangala,Kwazamokuhle,"-26.138269, 29.7389005",NO,South Africa,ppm,-0.000469,2023-05-30T02:30:00+05:30,South Africa
ZA,Sedibeng,Randwater,"-26.68674, 28.008496",NO,South Africa,ppm,0.0,2023-05-30T02:30:00+05:30,South Africa
ZA,Namakwa,Karoo-NAQI,"-31.398641, 19.140214",SO2,South Africa,ppm,0.00121,2023-05-26T19:30:00+05:30,South Africa
ZA,Fezile Dabi,Zamdela-NAQI,"-26.845083, 27.855778",SO2,South Africa,ppm,0.002069,2023-05-24T20:30:00+05:30,South Africa
ZA,Alfred Nzo,Lebone,"-25.5956514035919, 27.1256297242044",SO2,South Africa,ppm,0.213173,2023-05-22T09:30:00+05:30,South Africa
ZA,Gert Sibande,Standerton - MP Province,"-26.964112, 29.2232",O3,South Africa,ppm,0.02771,2023-05-20T21:30:00+05:30,South Africa
ZA,Dr Kenneth Kaunda,Welgegund-NAQI,"-26.5697583, 26.9393416",SO2,South Africa,ppm,0.00435,2023-05-13T22:30:00+05:30,South Africa
ZA,Gert Sibande,Grootvlei - Sasol,"-26.801033, 28.495767",NO,South Africa,ppm,-9.999,2023-05-07T13:30:00+05:30,South Africa
ZA,Gert Sibande,Bosjesspruit,"-26.605556, 29.210833",SO2,South Africa,ppm,0.00356,2023-04-25T17:30:00+05:30,South Africa
ZA,Sekhukhune,Dilokong,"-24.615222, 30.171036",NO2,South Africa,ppm,0.001695,2023-04-15T21:30:00+05:30,South Africa
ZA,Sekhukhune,Dilokong,"-24.615222, 30.171036",NOX,South Africa,ppm,0.032343,2023-04-13T02:30:00+05:30,South Africa
ZA,uMgungundlovu,Pietermaritzburg - CBD,"-29.602056, 30.380611",NO2,South Africa,ppm,0.0,2023-03-30T23:30:00+05:30,South Africa
ZA,Sekhukhune,Dilokong,"-24.615222, 30.171036",NOX,South Africa,ppm,0.000861,2023-03-30T23:30:00+05:30,South Africa
ZA,City of Tshwane,PTA West,"-25.755447, 28.146093",NO2,South Africa,ppm,0.000122,2023-03-30T22:30:00+05:30,South Africa
ZA,Gert Sibande,Lebohang,"-26.381111, 28.918333",SO2,South Africa,ppm,0.002717,2023-03-30T21:30:00+05:30,South Africa
ZA,Alfred Nzo,Ratanang,"-25.4835077884696, 27.1675392542411",SO2,South Africa,ppm,0.008102,2022-09-29T20:30:00+05:30,South Africa
ZA,Nkangala,Masakhane,"-25.97255, 29.313231",O3,South Africa,ppm,0.000653,2022-07-13T02:30:00+05:30,South Africa
ZA,City of Tshwane,ISAWS Laboratory,"-25.911128, 28.210444",SO2,South Africa,ppm,0.009308,2022-06-13T02:30:00+05:30,South Africa
ZA,City of Tshwane,ISAWS Laboratory,"-25.911128, 28.210444",NO2,South Africa,ppm,0.002566,2022-06-12T15:30:00+05:30,South Africa
ZA,Capricorn,Capricorn,"-23.884413, 29.405415",SO2,South Africa,ppm,0.031231,2022-05-26T00:30:00+05:30,South Africa
ZA,Sekhukhune,Steelpoort,"-24.731501, 30.134383",NO2,South Africa,ppm,-0.027955,2022-05-12T10:30:00+05:30,South Africa
ZA,City of Cape Town,Bothasig,"-33.858139, 18.541028",NO2,South Africa,ppm,0.003761,2021-10-20T12:30:00+05:30,South Africa
ZA,West Rand,Randfontein,"-26.234889, 27.698639",SO2,South Africa,ppm,0.0,2021-11-09T12:30:00+05:30,South Africa
ZA,Nelson Mandela Bay Metro,Uitenhage,"-33.763778, 25.417306",NO2,South Africa,ppm,0.00661,2022-03-02T12:30:00+05:30,South Africa
ZA,Waterberg,Marapong,"-23.656028, 27.627997",O3,South Africa,ppm,0.023242,2021-08-16T02:30:00+05:30,South Africa
US,BALTIMORE (CITY),Lake Montebello,"39.33746, -76.58905",NOX,AirNow,ppm,0.0055,2023-05-31T04:30:00+05:30,United States
US,Cadillac,HOUGHTON LAKE,"44.3106, -84.891899",O3,AirNow,ppm,0.065,2023-05-31T01:30:00+05:30,United States
US,New York-Northern New Jersey-Long Island,Bayonne,"40.67025, -74.126083",SO2,AirNow,ppm,0.0,2023-05-31T01:30:00+05:30,United States
US,Visalia-Porterville,Visalia - W Ashland,"36.30815, -119.3129",NO,AirNow,ppm,0.0007,2023-05-31T01:30:00+05:30,United States
US,TUCKER,Parsons,"39.0905, -79.6617",O3,AirNow,ppm,0.04,2023-05-31T00:30:00+05:30,United States
US,Washington-Arlington-Alexandria,Beltsville,"39.0284, -76.8172",SO2,AirNow,ppm,0.0,2017-05-26T09:30:00+05:30,United States
US,Tallahassee,St. Marks Wildlife R,"30.0842, -84.1617",CO,AirNow,ppm,0.7,2023-05-24T23:30:00+05:30,United States
US,St. Marys,Kane Exp. Forest,"41.598, -78.7674",O3,AirNow,ppm,0.056,2023-05-30T23:30:00+05:30,United States
US,Harrison,DEER,"35.8325, -93.2192",O3,AirNow,ppm,0.05,2023-05-30T22:30:00+05:30,United States
US,Riverton,Riverton Mobile,"43.02421, -108.3637",O3,AirNow,ppm,0.039,2023-05-30T20:30:00+05:30,United States
US,Casper,Casper Gaseous,"42.82231, -106.36501",NO,AirNow,ppm,0.0015,2023-05-30T20:30:00+05:30,United States
US,Rock Springs,Wamsutter,"41.6778, -108.0242",NO2,AirNow,ppm,0.001,2023-05-30T20:30:00+05:30,United States
CA,ONTARIO,Sudbury,"46.491941, -81.003105",SO2,AirNow,ppm,0.0,2024-03-25T12:30:00+05:30,Canada
CA,ALBERTA,Conklin West,"55.62140999999999, -111.17269000000002",NO,AirNow,ppm,0.0,2024-03-25T12:30:00+05:30,Canada
CA,ALBERTA,Conklin East,"55.632331, -111.078872",O3,AirNow,ppm,0.041,2024-03-25T12:30:00+05:30,Canada
CA,ONTARIO,Oakville,"43.486917, -79.702278",NOX,AirNow,ppm,0.004,2024-03-25T12:30:00+05:30,Canada
CA,Toronto,Toronto North,"43.78043, -79.467397",NOX,AirNow,ppm,0.003,2024-03-25T12:30:00+05:30,Canada
CA,ONTARIO,Misssissauga,"43.546972, -79.658694",NO2,AirNow,ppm,0.003,2023-07-31T22:30:00+05:30,Canada
CA,ONTARIO,North Bay,"46.323194, -79.449278",NOX,AirNow,ppm,0.002,2023-07-19T20:30:00+05:30,Canada
CA,ONTARIO,Hamilton West,"43.25, -79.9",NO2,AirNow,ppm,0.003,2023-07-17T21:30:00+05:30,Canada
CA,QUEBEC,Rivi�re-des-Prairies,"45.6569, -73.575",NO2,AirNow,ppm,0.001,2016-06-10T00:30:00+05:30,Canada
CO,Medellin,MED-UDEM - Universidad de Medellin,"6.2301841, -75.6099625",O3,Medellin,ppm,0.0256,2024-03-11T09:30:00+05:30,Colombia
CO,Caldas,Fontibon,"4.6782472, -74.1438166",NO2,Bogota,ppm,0.02715424,2022-04-01T10:30:00+05:30,Colombia
CO,Caldas,Centro de Alto Rendimiento,"4.658369999999999, -74.084",NO2,Bogota,ppm,0.01681063,2022-04-01T10:30:00+05:30,Colombia
CO,Medellin,Bolivia,"4.7358210000000005, -74.125839",O3,Bogota,ppm,0.002170953,2022-04-01T10:30:00+05:30,Colombia
AU,Gladstone,South Gladstone,"-23.8626, 151.2705",SO2,Australia - Queensland,ppm,0.001,2018-05-10T11:30:00+05:30,Australia
AU,Sydney South-west,Bargo,"-34.3075, 150.58",NO2,Australia - New South Wales,ppm,0.0,2022-11-23T04:30:00+05:30,Australia
AU,Gladstone,Boyne Island,"-23.9408, 151.351",CO,Australia - Queensland,ppm,0.0,2019-05-21T08:30:00+05:30,Australia
AU,Gladstone,Boat Creek,"-23.8199, 151.154",NO2,Australia - Queensland,ppm,0.005,2019-05-21T08:30:00+05:30,Australia
AU,South-west Slopes,Wagga Wagga Nth,"-35.1044444, 147.3602778",SO2,Australia - New South Wales,ppm,1.404,2019-12-23T19:30:00+05:30,Australia
EC,HANCOCK,Cotocollao,"-0.11072, -78.49953",SO2,Quito REMMAQ,ppm,7.2559843156,2021-04-29T04:30:00+05:30,Ecuador
BR,Grajaú-Parelheiros,Grajaú-Parelheiros,"-23.77626598, -46.69696108",CO,Sao Paulo CETESB,ppm,0.3,2023-04-05T20:30:00+05:30,Brazil
CA,BRITISH COLUMBIA,Castlegar Zinio Park,"49.317698, -117.66152699999999",NO2,AirNow,ppm,0.0048,2024-03-25T13:30:00+05:30,Canada
CA,NOVA SCOTIA,JOHNSTON BUILDING -,"44.647175, -63.573689",NO,AirNow,ppm,0.0013,2024-03-25T13:30:00+05:30,Canada
CA,ALBERTA,Edmonton East,"53.5472, -113.3681",NO2,AirNow,ppm,0.001,2024-03-25T13:30:00+05:30,Canada
CA,NOVA SCOTIA,KENTVILLE,"45.067284, -64.477425",O3,AirNow,ppm,0.039,2024-03-25T13:30:00+05:30,Canada
CA,QUEBEC,Frelighsburg,"45.0517, -72.8617",O3,AirNow,ppm,0.039,2024-03-25T13:30:00+05:30,Canada
CA,Kelowna,Kelowna KLO Road,"49.862119, -119.46746099999999",CO,AirNow,ppm,0.2,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Whistler Meadow Park,"50.144285, -122.960402",NO2,AirNow,ppm,0.0046,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Downtown Vancouver,"49.282, -123.122",NO2,AirNow,ppm,0.0148,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Surrey East,"49.13278, -122.69417000000001",NO2,AirNow,ppm,0.0049,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Richmond South,"49.14139, -123.10833000000001",SO2,AirNow,ppm,0.0002,2024-03-25T13:30:00+05:30,Canada
CA,ALBERTA,Athabasca Valley,"56.7328, -111.39",O3,AirNow,ppm,0.034,2024-03-25T12:30:00+05:30,Canada
CA,ALBERTA,Calgary Central2,"51.047611, -114.075165",O3,AirNow,ppm,0.037,2024-03-25T12:30:00+05:30,Canada
JP,Ulsan,北九州市小倉南区企救丘二丁目１－１,"33.818889, 130.878056",NO2,japan-soramame,ppm,0.009,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,北九州市若松区本町三丁目１３－１,"33.898056, 130.81",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,匝瑳市椿９６９－１,"35.717222, 140.581389",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,十和田市西十三番町５－２４,"40.605556, 141.206111",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,千葉市美浜区真砂５－１,"35.628333, 140.066389",NOX,japan-soramame,ppm,0.007,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,南埼玉郡宮代町学園台4-1,"36.027222, 139.716111",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,厚木市中町１－８－１１,"35.443333, 139.368056",NO,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,名古屋市千種区鹿子殿２１－１,"35.175, 136.975556",SO2,japan-soramame,ppm,0.0,2024-03-07T05:30:00+05:30,Japan
JP,Ulsan,名古屋市南区元塩町２,"35.080556, 136.926389",NO2,japan-soramame,ppm,0.004,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,名古屋市昭和区滝川町１３１,"35.141111, 136.963333",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,名西郡神山町神領字西上角25-4,"33.969167, 134.363333",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,品川区北品川３－１１－２２,"35.613889, 139.744444",NO,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,四日市市尾平町字永代寺,"34.977222, 136.596111",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,坂出市林田町６３６,"34.319722, 133.89",NO2,japan-soramame,ppm,0.003,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,大分市佐野２６６２,"33.211389, 131.725278",SO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,大分市奥田７５４ー１,"33.215, 131.594722",SO2,japan-soramame,ppm,0.008,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,大和市下鶴間１－１－１,"35.484167, 139.4625",NOX,japan-soramame,ppm,0.006,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,大垣市西外側町２－４９,"35.355, 136.614444",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,大津市石山寺３－１１－２０,"34.955833, 135.908889",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,大船渡市猪川町字前田  ６－１,"39.095278, 141.704722",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,大館市金坂後６,"40.268889, 140.577222",NOX,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,姫路市林田町林田１５,"34.904444, 134.580833",NO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,姫路市香寺町中屋１４,"34.910556, 134.738056",NO,japan-soramame,ppm,0.12,2023-12-10T18:30:00+05:30,Japan
JP,Ulsan,宇部市琴芝１丁目1-50,"33.955556, 131.249722",NO,japan-soramame,ppm,0.004,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,守谷市大柏９３７－２,"35.9475, 139.980278",CO,japan-soramame,ppm,0.2,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,室蘭市輪西町3－2－33,"42.336667, 141.016111",NO2,japan-soramame,ppm,0.024,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,富士市広見本町１－１,"35.184722, 138.685556",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,富士市西船津２２０,"35.146944, 138.767222",NO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,富山市安野屋町１－１－４２,"36.694722, 137.203333",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,射水市中太閣山１７－１,"36.6975, 137.102778",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,小樽市勝納町10-1,"43.181944, 141.021944",NO,japan-soramame,ppm,0.004,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,小田原市荻窪３００,"35.261111, 139.155556",NO2,japan-soramame,ppm,0.003,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,小矢部市泉町６２４,"36.669167, 136.877222",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,尼崎市東園田町４－７９,"34.750556, 135.448889",NOX,japan-soramame,ppm,0.005,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,尼崎市栗山町２丁目６番１号,"34.744167, 135.408056",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,山口市大字朝田字蛭田５３５,"34.15, 131.436111",NOX,japan-soramame,ppm,0.006,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,岡山市中区江並４２８－７３,"34.600278, 133.975833",NO2,japan-soramame,ppm,0.004,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,島田市中央町１－１,"34.836111, 138.176389",NO,japan-soramame,ppm,0.005,2024-03-10T13:30:00+05:30,Japan
